,user,text,created_at,retweet_count,reply_count,like_count,quote_count
7637,イザ,"RT @medeiroos99: Mania feia desses homens de hoje em dia “vem me ver” “vem aqui em casa” ih vai pro caralho, delivery so no ifood meu parce…",2022-03-30 23:52:09+00:00,5158,0,0,0
7638,Ray,"RT @jumirandazx: mania feia desses homens de hoje em dia “vem me ver” “vem aqui em casa” ih vai pro caralho, delivery so no ifood meu parce…",2022-03-30 23:52:05+00:00,19,0,0,0
7639,𝐵𝑟𝑒𝑛𝑑𝑎✠,"RT @medeiroos99: Mania feia desses homens de hoje em dia “vem me ver” “vem aqui em casa” ih vai pro caralho, delivery so no ifood meu parce…",2022-03-30 23:52:01+00:00,5158,0,0,0
7640,boca de sacola,"RT @medeiroos99: Mania feia desses homens de hoje em dia “vem me ver” “vem aqui em casa” ih vai pro caralho, delivery so no ifood meu parce…",2022-03-30 23:51:57+00:00,5158,0,0,0
7641,Flecha de Prata | #LH44 💜🏁,"Só queria pedir uma comidinha mas:

Nenhum cupom que dê pra usar no @iFood.
O @McDonalds_BR não entrega onde moro. 
O app da @BurgerKingBR tá em situação de barril. Não dá pra usar de jeito nenhum.",2022-03-30 23:51:50+00:00,0,0,3,0
7642,🌚,Ranço desses entregador do Ifood mano,2022-03-30 23:51:40+00:00,0,0,0,0
7643,Policarpo,"É isso, galera! O @iFood de fato me roubou!!! Não estornaram, não responderam às reclamações, nem mesmo a que formulei no procon! O @iFood É TOTALMENTE CONIVENTE COM GOLPISTAS QUE USAM A PLATAFORMA PARA FURTAS OS CLIENTES!!! https://t.co/q3Z4EaLd9H",2022-03-30 23:51:33+00:00,0,3,4,0
7644,camila ᶜʳᶠ,"RT @medeiroos99: Mania feia desses homens de hoje em dia “vem me ver” “vem aqui em casa” ih vai pro caralho, delivery so no ifood meu parce…",2022-03-30 23:51:26+00:00,5158,0,0,0
7645,Rodrigo 🏴🚩🇧🇷,@Flamengo0210 @Flamengo @Cariocao Kkkkkk Andréas novo funcionário do Ifood,2022-03-30 23:51:14+00:00,0,0,0,0
7646,idiota,"RT @medeiroos99: Mania feia desses homens de hoje em dia “vem me ver” “vem aqui em casa” ih vai pro caralho, delivery so no ifood meu parce…",2022-03-30 23:51:10+00:00,5158,0,0,0
7647,Leticia Andrade,"RT @medeiroos99: Mania feia desses homens de hoje em dia “vem me ver” “vem aqui em casa” ih vai pro caralho, delivery so no ifood meu parce…",2022-03-30 23:50:52+00:00,5158,0,0,0
7648,irina,"O Nildão tá fechado, infelizmente tive que fazer um pedido no Ifood (demorei 30min só pra pedir).",2022-03-30 23:50:48+00:00,0,0,0,0
7649,Guilherme,"Mlq, ifood tá no banco dnv 😍 https://t.co/1IZRAymVlS",2022-03-30 23:50:19+00:00,0,0,0,0
7650,Laryssinha,"RT @medeiroos99: Mania feia desses homens de hoje em dia “vem me ver” “vem aqui em casa” ih vai pro caralho, delivery so no ifood meu parce…",2022-03-30 23:50:17+00:00,5158,0,0,0
7651,Ruivaa,"@cajulie__ @iFood Vou baixar esse. Não conhecia. Sofri e depois da tarde toda brigando, descontaram o item q n veio.. só que cacete..eu queria o produto...",2022-03-30 23:50:17+00:00,0,0,0,0
7652,Flávio,Paranasão os rango do ifood é quase de graça kkkkk,2022-03-30 23:50:12+00:00,0,0,1,0
7653,Cupom de desconto e promoções 2022,"CUPOM DE DESCONTO 29/03/2022
IFOOD – use o código KYFRYM8VTS e ganhe R$15 em seu 1º pedido em supermercados e restaurantes. https://t.co/QWcTuE9w2s",2022-03-30 23:50:08+00:00,0,0,0,0
7654,Cupom de desconto 2022,"CUPOM DE DESCONTO 29/03/2022
IFOOD – use o código KYFRYM8VTS e ganhe R$15 em seu 1º pedido em supermercados e restaurantes. https://t.co/XkXuIqpXKT",2022-03-30 23:50:07+00:00,0,0,0,0
7655,Buttina,Chega de ifood por hoje https://t.co/FVFaoVWaWW,2022-03-30 23:49:54+00:00,0,0,2,0
7656,Rafa,"vou trabalhar 3 dias seguidos das 10h as 22h, ifood deveria me dar pelo menos um ovo de Páscoa",2022-03-30 23:49:38+00:00,0,0,0,0
7657,prado.,"Pedi um pastel de 1 real no iFood com entrega grátis 
Pronta pra td",2022-03-30 23:48:38+00:00,0,0,1,0
7658,GL Katraka,@Gpeixoto13 já tem a Real no ifood em SP heim,2022-03-30 23:47:47+00:00,0,1,1,0
7659,lina,amigos eu gastei 1200 reais SÓ DE IFOOD esse mes tou ferrada,2022-03-30 23:47:46+00:00,0,2,1,0
7660,Bruna,"RT @medeiroos99: Mania feia desses homens de hoje em dia “vem me ver” “vem aqui em casa” ih vai pro caralho, delivery so no ifood meu parce…",2022-03-30 23:47:42+00:00,5158,0,0,0
7661,Maria Eduarda,"RT @medeiroos99: Mania feia desses homens de hoje em dia “vem me ver” “vem aqui em casa” ih vai pro caralho, delivery so no ifood meu parce…",2022-03-30 23:47:40+00:00,5158,0,0,0
7662,Shacall,Muito bad não poder comprar um lanche no ifood por morar em comunidade https://t.co/gzNUhIQ6mU,2022-03-30 23:47:37+00:00,0,0,1,0
7663,Luíse,"RT @medeiroos99: Mania feia desses homens de hoje em dia “vem me ver” “vem aqui em casa” ih vai pro caralho, delivery so no ifood meu parce…",2022-03-30 23:47:35+00:00,5158,0,0,0
7664,Lily Gaspari,"Quis fazer uma gentileza pra minha irmã, comprando uma comida pra ela no ifood, disse pra ela pagar com meu vale alimentação e ela pagou com meu cartão de créditooooooo. Eu não compro comida nem pra mim com ele, que ódio",2022-03-30 23:47:28+00:00,0,0,2,0
7665,Vinicius Medeiros,Obrigado ifood pelas promos 🤝🤝,2022-03-30 23:47:19+00:00,0,0,0,0
7666,maria clara,@Guimaaale Você teve que carregar mochila do ifood nas costas? Nkkk conta tudo,2022-03-30 23:47:12+00:00,0,1,0,0
7667,Peixeiro0,@RubensNunesMBL Fome tá aumentando aí? Pede um ifood !!,2022-03-30 23:47:07+00:00,0,0,0,0
7668,𓆉,@7777777769m to so no aguardo da de profissoes vou ir de ifood,2022-03-30 23:46:46+00:00,0,2,0,0
7669,Badgallou,"RT @medeiroos99: Mania feia desses homens de hoje em dia “vem me ver” “vem aqui em casa” ih vai pro caralho, delivery so no ifood meu parce…",2022-03-30 23:46:35+00:00,5158,0,0,0
7670,Loh✨,@monteiroisaah Paguei 24 hj no ifood. Entrega grátis,2022-03-30 23:46:27+00:00,0,0,0,0
7671,ághata,"RT @medeiroos99: Mania feia desses homens de hoje em dia “vem me ver” “vem aqui em casa” ih vai pro caralho, delivery so no ifood meu parce…",2022-03-30 23:46:06+00:00,5158,0,0,0
7672,Carlos,@gabahn eu abrindo o ifood é desse jeitinho,2022-03-30 23:45:56+00:00,0,0,0,0
7673,Tainá,"RT @medeiroos99: Mania feia desses homens de hoje em dia “vem me ver” “vem aqui em casa” ih vai pro caralho, delivery so no ifood meu parce…",2022-03-30 23:45:55+00:00,5158,0,0,0
7674,P I S C I A N A♓,"RT @medeiroos99: Mania feia desses homens de hoje em dia “vem me ver” “vem aqui em casa” ih vai pro caralho, delivery so no ifood meu parce…",2022-03-30 23:45:28+00:00,5158,0,0,0
7675,Nicolly S.,"RT @medeiroos99: Mania feia desses homens de hoje em dia “vem me ver” “vem aqui em casa” ih vai pro caralho, delivery so no ifood meu parce…",2022-03-30 23:44:51+00:00,5158,0,0,0
7676,𝕿𝖊𝖙𝖊𝖍 ✡🥷,"RT @medeiroos99: Mania feia desses homens de hoje em dia “vem me ver” “vem aqui em casa” ih vai pro caralho, delivery so no ifood meu parce…",2022-03-30 23:44:50+00:00,5158,0,0,0
7677,ZANGADO CARTÃO CLONADO🤬💸🚀,"Venha garantir aquela compra na shoppe, ou aquele lanche no ifood 🤑🔛✅https://t.co/1ImUQVtnkh",2022-03-30 23:44:01+00:00,0,0,0,0
7678,lucia,"RT @RevistaISTOE: ""Estava chegando em casa após o primeiro dia de trabalho e fui assaltada por dois homens em uma moto usando a bag vermelh…",2022-03-30 23:44:01+00:00,1,0,0,0
7679,dudão,mano o baraquias é na frente da minha casa só atravesar a rua e a taxa de entrega no ifood é NOVE reais até aqui fkgjkdkdkd wtf,2022-03-30 23:43:54+00:00,0,2,3,0
7680,periculosa,"meu Deus como eu sinto saudade da comida da minha mãe 

Não tem restaurante no iFood que de conta",2022-03-30 23:43:47+00:00,0,0,0,0
7681,lema lelico MODO BBB 🎲🐆,o bichinho do meu namorado vegetariano ai qnd o assunto eh pedir ifood eu ultimamente ando sedenta de sushi e a vida marinha eh a vida que ele mais gosta..,2022-03-30 23:42:56+00:00,0,0,1,0
7682,lalau,"minha prima tá me devendo 75 conto desde o dia 15, mas vive pedindo ifood…",2022-03-30 23:41:58+00:00,0,2,3,0
7683,+afo 🐍,"RT @medeiroos99: Mania feia desses homens de hoje em dia “vem me ver” “vem aqui em casa” ih vai pro caralho, delivery so no ifood meu parce…",2022-03-30 23:41:50+00:00,5158,0,0,0
7684,Nida1 🇧🇷🇯🇵🇾🇪,".... Meu gato não come mais ração, ele pede no ifood....

~WIU",2022-03-30 23:41:46+00:00,0,0,0,0
7685,G,@iFood eu pedi umas 5 vezes pra cancelar e vcs simplesmente nn resolvem nada pqpppp @xetdoifood,2022-03-30 23:41:36+00:00,0,0,0,0
7686,¹⁸⁹⁵Wallaceᶜʳᶠ,@Debochada_Luci Quando vc ia o pitico nem era funcionário do ifood ainda,2022-03-30 23:41:36+00:00,0,1,0,0
7687,🍁.,"RT @medeiroos99: Mania feia desses homens de hoje em dia “vem me ver” “vem aqui em casa” ih vai pro caralho, delivery so no ifood meu parce…",2022-03-30 23:41:17+00:00,5158,0,0,0
7688,honorável marie curie,"RT @medeiroos99: Mania feia desses homens de hoje em dia “vem me ver” “vem aqui em casa” ih vai pro caralho, delivery so no ifood meu parce…",2022-03-30 23:41:09+00:00,5158,0,0,0
7689,isas,"RT @matth4214: Ifood ta gostando de bugar pedidos né?? Pedi 1 pizza, após confirmar, vejo que foi colocado 2 no pedido kkk",2022-03-30 23:41:08+00:00,1,0,0,0
7690,فيليبي 🐝,"saudades ubereats mano, ifood 1929384 mil horas pra chegar o pedido em casa só é loko",2022-03-30 23:41:05+00:00,0,0,0,0
7691,edilson júnior.,OWWWWW @iFood vai me responder não ?,2022-03-30 23:40:51+00:00,0,0,0,0
7692,paula,E mais uma vez @iFood não faz nada pra ajudar!!! A plataforma só piora cada vez mais. VERGONHAAAAA,2022-03-30 23:40:43+00:00,0,0,0,0
7693,Marcela Santana,dou meu c* pra quem vier aqui em casa fazer meu jantar.. me pagar um ifood serve tb,2022-03-30 23:40:40+00:00,0,0,0,0
7694,ᴍᴀʀɪᴀɴᴀ ʙᴇʟᴋɪ,"RT @medeiroos99: Mania feia desses homens de hoje em dia “vem me ver” “vem aqui em casa” ih vai pro caralho, delivery so no ifood meu parce…",2022-03-30 23:39:54+00:00,5158,0,0,0
7695,🖤,"Passei raiva com o @iFood e @McDonalds_BR hoje a tarde, mas não me deixei a abater e fiz Tarcísio parar de trabalhar para me levar pessoalmente até uma loja e comer o meu cheddar 🤩
Obs: passei raiva na loja tbm.. mas como o bucho está cheio segue o baile AHAHAHAHA",2022-03-30 23:39:50+00:00,0,1,0,0
7696,Raquel Voulassikis,"Mas também quero comer outra coisa que não sei o que é kkkkk, tô olhando o ifood abeça aqui, vejo nada do meu agrado, não queria comer lanche 🤦🏻‍♂️",2022-03-30 23:39:45+00:00,0,0,0,0
7697,𝖙𝖗𝖆𝖘𝖍,"TODA vez que pago no cartão já no aplicativo do ifood, meu pedido atrasa horrores!!!! AFFEEEE o ditado “quem paga antecipado, é mal servido” com certeza estava certo!!!!",2022-03-30 23:39:37+00:00,0,2,4,0
7698,A Roberta está louca🌹,"o @iFood vai tomar no seu cu. 
entrega grátis meu piru https://t.co/GhS1kiqAHc",2022-03-30 23:39:32+00:00,0,0,0,0
7699,Lapaliga,A comida que meus pais pediram já chegou e só agr o ifood mandou a notificação que saiu pra entrega🥴,2022-03-30 23:39:32+00:00,0,0,0,0
7700,a gata do reality de arquitetura,"RT @medeiroos99: Mania feia desses homens de hoje em dia “vem me ver” “vem aqui em casa” ih vai pro caralho, delivery so no ifood meu parce…",2022-03-30 23:39:32+00:00,5158,0,0,0
7701,"lilith, 🥷🏼 ☯︎","Eu fiquei 2h procurando um burguer bom e barato no Ifood. Que agonia! 
Porque todos os lanches dessa cidade custam 30 reais? Quando isso aconteceu?",2022-03-30 23:39:12+00:00,0,0,2,0
7702,Keven Aguiar,"RT @jumirandazx: mania feia desses homens de hoje em dia “vem me ver” “vem aqui em casa” ih vai pro caralho, delivery so no ifood meu parce…",2022-03-30 23:39:02+00:00,19,0,0,0
7703,Lucas Guerreiro,"RT @medeiroos99: Mania feia desses homens de hoje em dia “vem me ver” “vem aqui em casa” ih vai pro caralho, delivery so no ifood meu parce…",2022-03-30 23:39:02+00:00,5158,0,0,0
7704,𝕃𝕚𝕒 ◟̽◞̽ 📖,"@hiiimer0s @iFood mds aqui é a mesma coisa, depois da minha experiência eu nunca mais pedi; é bizarro! não conseguia nenhum contato com a loja",2022-03-30 23:38:45+00:00,0,1,1,0
7705,Yuri 🏹🇳🇬,Vsf eu odeio o iFood sem condições,2022-03-30 23:38:27+00:00,0,0,0,0
7706,Tarcisio,"Parabéns OVAL FILHO DA PUTA JA PODE TRABALHAR NO IFOOD, muralha também vai se fuder",2022-03-30 23:37:57+00:00,0,0,0,0
7707,Eduardo Torres,"O @ifood tá tirando uma com a minha cara. Tenho o ticket restaurante cadastrado, filtrei restaurantes que aceitam ticket, confirmei que o restaurante aceita ticket, confirmei que o ticket está cadastrado nas minhas formas de pagamento, não aparece o ticket na hora de pagar.",2022-03-30 23:37:26+00:00,0,1,1,0
7708,V,@McDonalds_BR vocês precisam ver as lojas parceiras. Comprei na Airton Sena 2 (Barra da Tijuca/RJ) pelo @iFood . O sanduíche chegou todo molhado pq a bebida vazou. A loja não atende nem responde pelo @iFood . De quem é o ônus @McDonalds_BR ?,2022-03-30 23:36:53+00:00,0,2,0,0
7709,Indo pra KWANGYA Vacinada,"RT @medeiroos99: Mania feia desses homens de hoje em dia “vem me ver” “vem aqui em casa” ih vai pro caralho, delivery so no ifood meu parce…",2022-03-30 23:36:44+00:00,5158,0,0,0
7710,A de Afrodite,"Minha irmã é gastrônoma e se tem uma coisa que ela me traumatizou foi comida fora de casa (restaurante, ifood, encomenda e afins) não consigo comer Mais nada que eu não saiba como foi feito que eu penso: mds alguém fez isso sem lavar mão e sem usar máscara🤢.",2022-03-30 23:36:31+00:00,0,1,1,0
7711,Novayorkine from Long Sea🗽🇺🇸,"RT @medeiroos99: Mania feia desses homens de hoje em dia “vem me ver” “vem aqui em casa” ih vai pro caralho, delivery so no ifood meu parce…",2022-03-30 23:36:30+00:00,5158,0,0,0
7712,NOTÍCIAS LATINIZANTES,@lef0nque_ Kkkkkkk né ? ou Ifood também 🤭,2022-03-30 23:36:09+00:00,0,1,2,0
7713,Sabs,"RT @Tecnoblog: Rival do iFood, app de entrega sem taxas é lançado pela prefeitura do Rio #valeapenaler https://t.co/HPeqH3Y5MO",2022-03-30 23:36:05+00:00,1,0,0,0
7714,fã girl de macaquinho 🐒,"Tava morrendo de vontade de comer um doce com salgado hoje, abro o Ifood e Pizza do Rão com promoção. Óbvio que a Marcelina ja pediu kkkkkk 🥰",2022-03-30 23:35:51+00:00,0,0,4,0
7715,macena gata e palmeirense 💚🐷,"RT @medeiroos99: Mania feia desses homens de hoje em dia “vem me ver” “vem aqui em casa” ih vai pro caralho, delivery so no ifood meu parce…",2022-03-30 23:35:43+00:00,5158,0,0,0
7716,laes,"RT @jumirandazx: mania feia desses homens de hoje em dia “vem me ver” “vem aqui em casa” ih vai pro caralho, delivery so no ifood meu parce…",2022-03-30 23:35:37+00:00,19,0,0,0
7717,Belli✨,açai por 1 real te amo mto ifood,2022-03-30 23:35:36+00:00,0,1,1,0
7718,Débora,"RT @medeiroos99: Mania feia desses homens de hoje em dia “vem me ver” “vem aqui em casa” ih vai pro caralho, delivery so no ifood meu parce…",2022-03-30 23:35:31+00:00,5158,0,0,0
7719,Eduardo,"@monark @GMonteiroRJ Siimm, a Globo armou uma emboscada pra ele, assim como o YouTube te obrigou a defender partido nazista, o ifood forçou o Kim a concordar com você, os maçons usaram dublê de voz pra incriminar o mamãe falei e por aí vai",2022-03-30 23:35:09+00:00,0,0,0,0
7720,M O N O N O K E,"@joaomviso Felizmente nunca usei iFood e semelhantes, sempre ligo ou entro em contato pelo wpp do restaurante.",2022-03-30 23:34:29+00:00,0,0,2,0
7721,Jana,E o atendimento do @iFood que não funciona? Eu só queria meus cookies vey... É pedir muito???,2022-03-30 23:34:24+00:00,0,0,1,0
7722,qualquer coisa ai,"ifood para de oferecer promoção de 0,99 eu to explodindo e to pedindo comida",2022-03-30 23:34:23+00:00,0,1,1,0
7723,Luisa Ribeiro,"@iFood simplesmente não consigo finalizar o meu pedido tá assim a 1 semana, foda hein, o pior é q vou no atendimento e simplesmente não ajudam em nada 
@iFood @iFood",2022-03-30 23:34:21+00:00,0,0,0,0
7724,Senhora Alves 💛,"Minha desculpa pra qualquer coisa tá sendo me mimar com iFood, hoje eu quebrei um espelho então tô pedindo sushi 🥰",2022-03-30 23:34:19+00:00,0,1,3,0
7725,HK5 mitaszx #TDay,Engraçado que não conheço ninguém nem ouvi falar de alguém que ganhou esse sorteio do 1 ano de ifood grátis 🤭,2022-03-30 23:34:06+00:00,1,0,3,0
7726,bela,"Tocou buzina do ifood no vizinho e eu achei que fosse aqui. Kkkkk
Desci a toa no portão pra ver o vizinho recebendo comida.",2022-03-30 23:33:53+00:00,0,0,0,0
7727,Geminianja♊,@THxntj iFood é aplicativo,2022-03-30 23:33:49+00:00,0,1,0,0
7728,‎stella‏ ⓟ,um like e eu peço um ifood,2022-03-30 23:33:22+00:00,0,0,4,0
7729,marininha,"RT @medeiroos99: Mania feia desses homens de hoje em dia “vem me ver” “vem aqui em casa” ih vai pro caralho, delivery so no ifood meu parce…",2022-03-30 23:33:17+00:00,5158,0,0,0
7730,Medlen 🏆🏆🏆,"RT @medeiroos99: Mania feia desses homens de hoje em dia “vem me ver” “vem aqui em casa” ih vai pro caralho, delivery so no ifood meu parce…",2022-03-30 23:33:10+00:00,5158,0,0,0
7731,Mamãe do Ítalo 💙,"hoje tp morrendo de fome, pensando seriamente em pedir um ifood p comer aqui na faculdade",2022-03-30 23:32:59+00:00,0,0,0,0
7732,nari 🐝,@iFood Vem de DM por favor,2022-03-30 23:32:55+00:00,0,0,0,0
7733,água tônica,"RT @medeiroos99: Mania feia desses homens de hoje em dia “vem me ver” “vem aqui em casa” ih vai pro caralho, delivery so no ifood meu parce…",2022-03-30 23:32:54+00:00,5158,0,0,0
7734,Sant'anna🇧🇷,"RT @medeiroos99: Mania feia desses homens de hoje em dia “vem me ver” “vem aqui em casa” ih vai pro caralho, delivery so no ifood meu parce…",2022-03-30 23:32:40+00:00,5158,0,0,0
7735,let me cover yo shit in glitter I,"vou ficar sem meu bolo red velvet pq o ifood n me permite pagar??????????

te odeio aplicativo coco espero que venha a falência",2022-03-30 23:32:34+00:00,0,0,0,0
7736,the av club,"RT @medeiroos99: Mania feia desses homens de hoje em dia “vem me ver” “vem aqui em casa” ih vai pro caralho, delivery so no ifood meu parce…",2022-03-30 23:32:30+00:00,5158,0,0,0
7737,Tami ✨,"filho da doença do século 
ifood, cigarro, sedentário",2022-03-30 23:32:03+00:00,0,0,0,0
7738,Mika,"- Esses dias você pediu sorvete do McDonald’s com batata frita no iFood 

O neném: https://t.co/yqmqWjw3rC",2022-03-30 23:31:51+00:00,0,1,23,0
7739,lala,@goodgallele Da sua rua ? Pq teve uma vez que pedi no iFood não estava tão gostoso,2022-03-30 23:31:50+00:00,0,1,0,0
7740,rafa lacerda,@BiaAze esse foi especialmente do ifood usp nunca nos trataria com tanta regalia,2022-03-30 23:31:27+00:00,0,1,1,0
7741,𝑨𝒌𝒂$𝒉𝒂!,só queria ganhar a promoção de um ano de ifood grátis 😔,2022-03-30 23:31:24+00:00,0,0,0,0
7742,MARCIO ALVES,"pedi um burger de frango no ifood por 9,99 deus nos prestigia as vezes ne",2022-03-30 23:31:08+00:00,0,0,1,0
7743,Digão 🥋,"RT @medeiroos99: Mania feia desses homens de hoje em dia “vem me ver” “vem aqui em casa” ih vai pro caralho, delivery so no ifood meu parce…",2022-03-30 23:31:04+00:00,5158,0,0,0
7744,lualindaaaaaa 🫶🏼✨,"Ontem tive azar com ifood, será que hoje tenho sorte!?",2022-03-30 23:30:59+00:00,0,0,1,0
7745,caique 🥸,"Parecendo a bag do ifood, vou comprar fds https://t.co/Q8aaFjDWhh",2022-03-30 23:30:57+00:00,0,1,0,0
