id,user,user_id,text,created_at,retweet_count,reply_count,like_count,quote_count
7141,🎀,1333444347094765569,"alô alô alô 

se cê aí conhece pessoas entregadoras que trabalhem com o iFood e que topem falar com a gente, espalhe a palavra!! 

(e ajudem esses designers a ajudarem a tchurma) 

:) https://t.co/ALyL5Q6A1y",2022-04-12 19:05:29+00:00,0,0,5,0
7142,taiok,1286015851053887489,RT @folha: ifood: CPI dos Apps faz diligência na sede do iFood; Conar abre apuração https://t.co/c3QZ5c2qqL,2022-04-12 19:05:08+00:00,1,0,0,0
7143,Suzete,1332017585316130818,RT @VitorArajoFilg1: @CarlosJulianoB2 @agenciapublica @UOLNoticias @blogdosakamoto @TheInterceptBr @bbcbrasil Segue abaixo link para a peti…,2022-04-12 19:04:47+00:00,23,0,0,0
7144,Rafael,49727601,"Pedir uma comida pelo iFood , espero que n demora muito 🤦😋",2022-04-12 19:04:45+00:00,0,0,0,0
7145,Be Paim,341572622,RT @VitorArajoFilg1: A decisão da Justiça garantindo os salários do entregador do Ifood que tomou o tiro é excelente e merece grande divulg…,2022-04-12 19:04:40+00:00,67,0,0,0
7146,alana,1451883459157405701,RT @VitorArajoFilg1: EXCELENTE NOTÍCIA. Lembra do entregador do Ifood que tomou um tiro em serviço? Ele está desde novembro sem qualquer as…,2022-04-12 19:04:28+00:00,529,0,0,0
7147,Novin 🤠,761288933187747840,RT @VitorArajoFilg1: EXCELENTE NOTÍCIA. Lembra do entregador do Ifood que tomou um tiro em serviço? Ele está desde novembro sem qualquer as…,2022-04-12 19:04:20+00:00,529,0,0,0
7148,fada da ilha,1105051559493292032,"RT @luanapsol: #iFoodNaCPI Chegamos, agora, para diligência na sede da iFood, em Osasco. Vários entregadores estão na porta da empresa para…",2022-04-12 19:04:01+00:00,7,0,0,0
7149,gjc 🏆🏆🏆,3403577452,"Olha só essa promo do iFood! São R$ 1.500 por mês por um ano pra pedir no app. Bora concorrer?

https://t.co/l6kjsgROOu",2022-04-12 19:03:16+00:00,0,0,0,0
7150,evellyn,1498751607961440264,RT @VitorArajoFilg1: EXCELENTE NOTÍCIA. Lembra do entregador do Ifood que tomou um tiro em serviço? Ele está desde novembro sem qualquer as…,2022-04-12 19:02:43+00:00,529,0,0,0
7151,marveuzinha,937400320665284609,RT @VitorArajoFilg1: EXCELENTE NOTÍCIA. Lembra do entregador do Ifood que tomou um tiro em serviço? Ele está desde novembro sem qualquer as…,2022-04-12 19:02:29+00:00,529,0,0,0
7152,rennan,1113292525559799809,RT @hputadehetero: E o casado entregador do iFood veio. Que macho delicioso. Me comeu gostoso! Devo postar amanhã provavelmente kkk correri…,2022-04-12 19:02:26+00:00,46,0,0,0
7153,Glytter,1414430851950071814,RT @VitorArajoFilg1: EXCELENTE NOTÍCIA. Lembra do entregador do Ifood que tomou um tiro em serviço? Ele está desde novembro sem qualquer as…,2022-04-12 19:02:12+00:00,529,0,0,0
7154,PSOL Câmara SP,1383166966182121474,pedir ifood sem estar em casa é muito emocionante sempre,2022-04-12 19:01:55+00:00,0,0,0,0
7155,sereia mais doida do mar🫀,2592012710,"@MyrellaBastos2 @mary_rib14 pq ifood a gnt paga, essas marmitas tão de graça",2022-04-12 19:01:54+00:00,0,1,1,0
7156,cupcaitlyn,4646242703,O entregador do ifood kkkkkkkkkk,2022-04-12 19:01:29+00:00,0,0,2,0
7157,vonivar,10710422,"muito bom desejar comer alguma coisa, abrir o ifood e ter um cupomzinho lá",2022-04-12 19:01:25+00:00,0,0,0,0
7158,🦋 αɱαɳ∂α 🦋,1182776563349282816,"Vtmnc, esses cupons de 25% do ifood, slk, aapoha é capitalista demais",2022-04-12 19:01:18+00:00,0,0,2,0
7159,nolram,1462039453816528896,"RT @luanapsol: #iFoodNaCPI Realizamos diligências em “sedes” de OLs, empresas que prestam serviço terceirizado para o iFood, controlando ho…",2022-04-12 19:01:17+00:00,27,0,0,0
7160,Ispirito,3167428721,@amarildulucas @iFood Veio só a revista ?,2022-04-12 19:01:09+00:00,0,1,1,0
7161,Xeulê,1251625471659425792,"eu acho mt chique que as vezes eu recebo em casa uns mimos do ifood gourmet wtf, já ganhei aqueles abridor de vinho, ai hj veio um livro cheio de restaurante gourmet pra eu conhecer",2022-04-12 19:01:06+00:00,0,1,2,0
7162,Folha Mercado,91128788,CPI dos Apps faz diligência na sede do iFood; Conar abre apuração https://t.co/mFxjb6Xkg7,2022-04-12 19:01:05+00:00,0,0,0,0
7163,Franco,4309395814,"Cantinho árabe tinha que entrar no ifood , muita burocracia pra comer uma coxinha de lá",2022-04-12 19:00:58+00:00,0,0,0,0
7164,BAD Cyn #forabolsonaro 🐆,99773647,RT @VitorArajoFilg1: EXCELENTE NOTÍCIA. Lembra do entregador do Ifood que tomou um tiro em serviço? Ele está desde novembro sem qualquer as…,2022-04-12 19:00:55+00:00,529,0,0,0
7165,Another LiXien 🇧🇷🇨🇺🇳🇮🇻🇪🇵🇸🇨🇳,1065301280955006976,inveja dos gringo q tem uber eats e eu tenho q me contentar com o assalto q eh o ifood,2022-04-12 19:00:51+00:00,0,0,0,0
7166,Folha de S.Paulo,14594813,@MyrellaBastos2 @mary_rib14 aiaiai essas marmita tá mais fácil doq pedir ifood,2022-04-12 19:00:31+00:00,0,1,0,0
7167,John Saturday 🚩🚩🚩🚩🚩,1429180969102290944,"@geleibond https://t.co/anESy8lET7 &lt;&lt;-- link da notícia 

Considere assinar a Folha: https://t.co/EsqkNk2T8X",2022-04-12 18:59:13+00:00,0,0,1,0
7168,Raul N.,911225918114365441,ifood: CPI dos Apps faz diligência na sede do iFood; Conar abre apuração https://t.co/3p3h3KieDa,2022-04-12 18:57:02+00:00,0,0,4,0
7169,VaBella🧜🏽‍♀️.,951832208649740289,"Entrevistadora: ""Como é uma vaga CLT, qual seria sua pretensão salarial?""

Na minha mente: ""50 mil por mês + bolsa multímetro + cupom de desconto no Ifood""

O que eu disse: ""Estou disposto a negociação 🧐""",2022-04-12 18:56:55+00:00,0,0,5,0
7170,Moreira 🥊🚀,1024134285668896768,RT @VitorArajoFilg1: @CarlosJulianoB2 @agenciapublica @UOLNoticias @blogdosakamoto @TheInterceptBr @bbcbrasil Segue abaixo link para a peti…,2022-04-12 18:56:17+00:00,23,0,0,0
7171,Jonatha,967925306198839297,RT @VitorArajoFilg1: A decisão da Justiça garantindo os salários do entregador do Ifood que tomou o tiro é excelente e merece grande divulg…,2022-04-12 18:56:14+00:00,67,0,0,0
7172,Igor ,1118108470019022848,"rodrigo comprou 3 hamburguer engraçado pelo ifood ontem, que n gostamos, mas trouxe pro trabalho p comer, euem kkk",2022-04-12 18:54:13+00:00,0,0,1,0
7173,boydointerior,1287452628792881152,RT @hputadehetero: E o casado entregador do iFood veio. Que macho delicioso. Me comeu gostoso! Devo postar amanhã provavelmente kkk correri…,2022-04-12 18:53:58+00:00,46,0,0,0
7174,luul,738953207926390784,@iFood cadê os cupom ifood to pobre,2022-04-12 18:53:50+00:00,0,0,0,0
7175,Tiago Magaldi,1092114879488688128,RT @VitorArajoFilg1: EXCELENTE NOTÍCIA. Lembra do entregador do Ifood que tomou um tiro em serviço? Ele está desde novembro sem qualquer as…,2022-04-12 18:53:38+00:00,529,0,0,0
7176,Raposa,1507468249033842690,"É que assim, até onde eu sei, só quem tem ifood mesmo é o ser humano... O resto da galera é naquele modelo de cadeia alimentar mesmo, já ouviram falar?",2022-04-12 18:53:38+00:00,0,0,2,0
7177,Wagner Jose Gertrudes,1424764736101572616,RT @VitorArajoFilg1: EXCELENTE NOTÍCIA. Lembra do entregador do Ifood que tomou um tiro em serviço? Ele está desde novembro sem qualquer as…,2022-04-12 18:53:11+00:00,529,0,0,0
7178,MotoMoni,57504149,As localizações do meu IFood me deixando com depressão https://t.co/S56eQfzkov,2022-04-12 18:53:04+00:00,0,0,0,0
7179,Gota🤪,1510737977399562245,"RT @Lorrancardosoo: LEIA COM ATENÇÃO!!!
O amigo foi preso injustamente, estava trabalhando de motoboy no ifood de mesquita, foi da pepé pra…",2022-04-12 18:53:01+00:00,170,0,0,0
7180,Wellington Santos,1628683710,"RT @Lorrancardosoo: LEIA COM ATENÇÃO!!!
O amigo foi preso injustamente, estava trabalhando de motoboy no ifood de mesquita, foi da pepé pra…",2022-04-12 18:51:22+00:00,170,0,0,0
7181,isar,2724726190,mas eu quero ser uma vagabunda se o ifood n trocar meu lanche,2022-04-12 18:51:14+00:00,0,0,1,0
7182,M1R3LL4 🍒,297570436,"Iae @iFood lança umas promoção de R$ 0,99 centavos aí",2022-04-12 18:51:04+00:00,0,0,0,0
7183,cain 🦇,891466275108638721,"@11052k1 @iFood @emmeleduarda Kkkkk isso que é foda, nunca tem um desconto",2022-04-12 18:51:02+00:00,0,0,1,0
7184,Flavio Custodio,319070197,RT @VitorArajoFilg1: EXCELENTE NOTÍCIA. Lembra do entregador do Ifood que tomou um tiro em serviço? Ele está desde novembro sem qualquer as…,2022-04-12 18:50:55+00:00,529,0,0,0
7185,hyperbole,249316763,Vamos me ajudar @iFood ? Duas horas esperando um pedido e ainda assim não consigo cancelar,2022-04-12 18:50:51+00:00,0,0,0,0
7186,Helena,1148003449528823810,RT @VitorArajoFilg1: EXCELENTE NOTÍCIA. Lembra do entregador do Ifood que tomou um tiro em serviço? Ele está desde novembro sem qualquer as…,2022-04-12 18:50:38+00:00,529,0,0,0
7187,Julio Cesar Tarrazo 🏳️‍🌈,195082433,"RT @luanapsol: #iFoodNaCPI Estamos agora em diligência em uma Operadora Logística registrada no iFood, que na verdade é registrada na Prefe…",2022-04-12 18:50:32+00:00,4,0,0,0
7188,傷心,742501031746150400,"@Vxnvcxus @iFood @emmeleduarda Ele so quer o vem a nos, e o vosso reino!?",2022-04-12 18:50:23+00:00,0,1,0,0
7189,Mico leão dourado✨,3299889711,RT @Rapostreamer: @trarbachday Galera pensa que na natureza tem ifood pra onça pedir kkkkkkk,2022-04-12 18:49:58+00:00,1,0,0,0
7190,Programadores Brasil,1161645515043418112,Até agora o iFood não se posicionou sobre o assunto ou deu esclarecimentos oficiais sobre as causas dessa instabilidade. Saiba mais #iFood #instabilidade https://t.co/Q0UYP1odLw,2022-04-12 18:49:46+00:00,0,0,0,0
7191,Galinha Programadora / Diogo Pé,3215048788,Internautas no Twitter repercutem o assunto compartilhando as experiências e problemas que estão enfrentando com o app nesta terça-feira. Saiba mais #iFood #instabilidade https://t.co/GimBWFizEv #ataquehackerouserviçoforadoar,2022-04-12 18:49:46+00:00,0,0,0,1
7192,🔴⚫️ Rubro-Negro do Nordeste,898915415673511936,@11052k1 @iFood @emmeleduarda Esse cupom tá foda nunca tem,2022-04-12 18:49:41+00:00,0,1,1,0
7193,Professor Xenofontes,2830769750,"@Nichrs De graça sim. Inclusive, parece que o contrato dele com o Manchester acaba no final do ano. Se o Flamengo quer tanto trazer o entregador de Ifood, não poderia trazer realmente de graça?",2022-04-12 18:48:53+00:00,0,0,1,0
7194,Rodrigo Buzetti,1325278297,"Ontem a noite, no saguão do hotel, tinha uma moça vestida de branca de neve sexy pegando um ifood. Hoje desce do elevador um anão e três mulheres com roupas provocantes. Uma delas era a branca de neve.
O cara meteu o anão e as 3 brancas de neve.",2022-04-12 18:48:50+00:00,0,0,5,0
7195,LIMA 🇧🇷,710077173818908673,"Lógica do Ifood: ""Diamante negro somente R$ 4,99. Com frete de 16 reais.""",2022-04-12 18:48:47+00:00,0,0,0,0
7196,isa ✽,3375373401,@andrinhopereira  se você ficar sem clube joga  o currículo no @iFood lá você ganhar por entrega.🍿🍿 Hahahaha https://t.co/dwwF1oFFuB,2022-04-12 18:48:37+00:00,0,0,1,0
7197,Outback Steakhouse,73502963,"@iFood @emmeleduarda Sim, agr deixa um cupom aq pra nos que é Romântico por favor",2022-04-12 18:48:21+00:00,0,1,1,0
7198,#EuAvisei,399092326,"acho uma puta falta de sacanagem eu nao ganhar o sorteio do ifood, tenho 83 cupons sabe kkkkkkkk",2022-04-12 18:47:54+00:00,0,1,0,0
7199,Felipe,1512942977861271560,"RT @luanapsol: #iFoodNaCPI Realizamos diligências em “sedes” de OLs, empresas que prestam serviço terceirizado para o iFood, controlando ho…",2022-04-12 18:47:48+00:00,27,0,0,0
7200,Thata,757746268873654278,"@meguifernandes @iFood Oii, Megui! Esperamos que esteja bem 🤎
Nós sentimos muito pelo ocorrido e recomendamos que entre em contato com o @iFood diretamente pelo app para que te auxiliem da melhor maneira possível e atuem para que este tipo de problema não volte a ocorrer.
Seguimos à disposição 🦘✨",2022-04-12 18:47:19+00:00,0,1,0,0
7201,Rhay,369661267,RT @VitorArajoFilg1: EXCELENTE NOTÍCIA. Lembra do entregador do Ifood que tomou um tiro em serviço? Ele está desde novembro sem qualquer as…,2022-04-12 18:46:37+00:00,529,0,0,0
7202,forbidden,1509756160311799809,"RT @luanapsol: #iFoodNaCPI Chegamos, agora, para diligência na sede da iFood, em Osasco. Vários entregadores estão na porta da empresa para…",2022-04-12 18:46:07+00:00,7,0,0,0
7203,NEGA MURA,905627470816260102,pedi um negócio do ifood no cartão do meu pai e ele já me ligou falando “é thalyta só tô vendo as notificações chegando aqui” kkkkkkkkkkkkkkkkkk,2022-04-12 18:45:40+00:00,0,0,0,0
7204,lucas.🦎,1335435667749396483,"RT @DrezaCardosoP: Acha que é ifood de xrc, isso quando sabe que vc mora sozinha e se convida, tnc pra lá…",2022-04-12 18:45:26+00:00,6,0,0,0
7205,v_emanuelly,1457842279889219585,RT @hputadehetero: E o casado entregador do iFood veio. Que macho delicioso. Me comeu gostoso! Devo postar amanhã provavelmente kkk correri…,2022-04-12 18:44:55+00:00,46,0,0,0
7206,PATRIOTA QUE PRIVATIZA ESTATAL E VENDE PRE-SAL,17590244,"RT @Lorrancardosoo: LEIA COM ATENÇÃO!!!
O amigo foi preso injustamente, estava trabalhando de motoboy no ifood de mesquita, foi da pepé pra…",2022-04-12 18:44:37+00:00,170,0,0,0
7207,malévolo💚,3379508362,com esse cabelo tô me sentindo um cabeça de caixa térmica do ifood,2022-04-12 18:44:31+00:00,0,0,0,0
7208,Cassani,1473788193099202567,Pedir ifood todo dia é minha terapia,2022-04-12 18:44:18+00:00,0,0,1,0
7209,Cassandra,2966946503,"RT @Sukitabr: Já faz alguns dias, mas não consigo parar de pensar que o iFood pagou pra falar mal do próprio trabalhador",2022-04-12 18:43:31+00:00,1365,0,0,0
7210,É Noiz Q Tah 🇵🇹🇵🇹🚩🚩🚩,170077455,"eu levei um pé na bunda, minha pele da horrível, meu cabelo tá oleoso, o ifood errou meu pedido eu vou me m",2022-04-12 18:42:53+00:00,0,0,0,0
7211,Nilson Menezes,377055534,"RT @Sukitabr: Já faz alguns dias, mas não consigo parar de pensar que o iFood pagou pra falar mal do próprio trabalhador",2022-04-12 18:42:20+00:00,1365,0,0,0
7212,Secretsyo1,1453671597617958914,"@FredDBrum @iFood tao acabando c a reputação de vcs aqui na região, algo pode ser feito ?",2022-04-12 18:41:36+00:00,0,0,1,0
7213,Tania ANTIFA 🚩🇧🇷 Bruxa da Ilha,95630337,@iFood Aceitaria de bom grado o número 01.,2022-04-12 18:41:18+00:00,0,0,0,0
7214,annie.,1500525275670630401,RT @VitorArajoFilg1: EXCELENTE NOTÍCIA. Lembra do entregador do Ifood que tomou um tiro em serviço? Ele está desde novembro sem qualquer as…,2022-04-12 18:41:17+00:00,529,0,0,0
7215,𝙒𝙖𝙡𝙢𝙞𝙧 𝙅𝙪𝙣𝙞𝙤𝙧 ¹⁹⁰²,3560329882,"RT @Lorrancardosoo: LEIA COM ATENÇÃO!!!
O amigo foi preso injustamente, estava trabalhando de motoboy no ifood de mesquita, foi da pepé pra…",2022-04-12 18:41:08+00:00,170,0,0,0
7216,"douglas, o pinheiro",120531798,RT @hputadehetero: E o casado entregador do iFood veio. Que macho delicioso. Me comeu gostoso! Devo postar amanhã provavelmente kkk correri…,2022-04-12 18:40:50+00:00,46,0,0,0
7217,Candice Lima,2911787344,RT @VitorArajoFilg1: EXCELENTE NOTÍCIA. Lembra do entregador do Ifood que tomou um tiro em serviço? Ele está desde novembro sem qualquer as…,2022-04-12 18:40:22+00:00,529,0,0,0
7218,Chicó,1006669505152634881,eu acho engraçado q o @ifood só responde os elogios como se o serviço fosse bom,2022-04-12 18:39:17+00:00,0,0,0,0
7219,RAEL,1110048767821205504,@iFood VALHA MINHA NOSSA SENHORA,2022-04-12 18:39:15+00:00,0,1,0,0
7220,lelê,1254807047037685761,"RT @emmeleduarda: [12/04/2022 15:21:13] mô❤️:amor
 desculpa kkkk
 [12/04/2022 15:21:24] mô❤️:eu tava vendo algo
 [12/04/2022 15:21:35] mô❤️…",2022-04-12 18:39:14+00:00,1,0,0,0
7221,F,767803037855444992,"@Nanisuspensa O iFood cobra um rim por cada produto, aí fica caro no app pq o vendedor adiciona essa diferença. Pesquisa pelo nome da loja e compre pelo insta/wpp que certeza é mais barato!",2022-04-12 18:38:36+00:00,0,0,0,0
7222,zekk.⚓,909099607816327169,"Olha só essa promo do iFood! São R$ 1.500 por mês por um ano pra pedir no app. Bora concorrer?

https://t.co/uHjk42wyVH",2022-04-12 18:38:02+00:00,0,0,0,0
7223,Fabi Westi 3.0,1417904472714579974,RT @VitorArajoFilg1: EXCELENTE NOTÍCIA. Lembra do entregador do Ifood que tomou um tiro em serviço? Ele está desde novembro sem qualquer as…,2022-04-12 18:37:59+00:00,529,0,0,0
7224,nat🦋,794961109581238272,@trarbachday Galera pensa que na natureza tem ifood pra onça pedir kkkkkkk,2022-04-12 18:37:15+00:00,1,1,1,0
7225,Abu,48835764,@naflavia_r @McDonalds_BR Você tentou resolver pelo ifood?,2022-04-12 18:37:11+00:00,0,1,0,0
7226,Vitor Araújo Filgueiras,1416449026942242817,"RT @Lorrancardosoo: LEIA COM ATENÇÃO!!!
O amigo foi preso injustamente, estava trabalhando de motoboy no ifood de mesquita, foi da pepé pra…",2022-04-12 18:36:32+00:00,170,0,0,0
7227,evi🌻,1219382370333331457,@josecassani10 Aqui em Além tem uns 4 ou 5 assim pelo iFood,2022-04-12 18:36:06+00:00,0,1,0,0
7228,julia,1388351896855973893,Kamilli n sabe nem botar um cartao no ifood p pedir lanche cara pqp 🤣🤣🤣,2022-04-12 18:34:38+00:00,0,1,0,0
7229,Tarciso Filho,1482196623312707590,RT @VitorArajoFilg1: EXCELENTE NOTÍCIA. Lembra do entregador do Ifood que tomou um tiro em serviço? Ele está desde novembro sem qualquer as…,2022-04-12 18:34:36+00:00,529,0,0,0
7230,elannin 🧤,3666324861,"RT @Lorrancardosoo: LEIA COM ATENÇÃO!!!
O amigo foi preso injustamente, estava trabalhando de motoboy no ifood de mesquita, foi da pepé pra…",2022-04-12 18:34:26+00:00,170,0,0,0
7231,desistente,1294782674897457153,Alô @iFood tenta dar um jeito de diferenciar esses dos que tão realmente aberto plsss,2022-04-12 18:34:03+00:00,0,0,1,0
7232,Marinês Montalvão,748553794116530176,"AAAAA QUE ODIO, não conseguir achar nada no ifood em Limeira esse horário...
E quando achei, escolhi o que ia querer, a larica por aquela comida especifica bateu... Mas só tinha a opção 'agendar pra amanhã'",2022-04-12 18:34:02+00:00,0,1,2,0
7233,Andriih🌸,1048780600000335873,"@CarlosJulianoB2 @agenciapublica @UOLNoticias @blogdosakamoto @TheInterceptBr @bbcbrasil Segue abaixo link para a petição inicial (com todos os detalhes do caso - 90 páginas de fartas evidências)
https://t.co/q232hcxgSF",2022-04-12 18:33:56+00:00,23,1,171,2
7234,provasbbb,1499376073418674182,@iFood meu lanche veio errado. ninguém responde no chat. como sempre o mesmo servicinho de corno,2022-04-12 18:33:41+00:00,0,0,0,0
7235,BrasilPotenciaMilitar,1451670545741795328,Estou aqui pensando se vale a pena comer uma tapioca ou pedir iFood kkkkk,2022-04-12 18:33:27+00:00,0,0,0,0
7236,Mamede - Aquele que resolve bugs,41254810,fazendo compra pelo ifood pq to morta e nem consigo passar no mercado dps da aula,2022-04-12 18:32:53+00:00,0,0,0,0
7237,Alex,1251225830065307650,"RT @ferrari_carol: E eu que tô escutando @LeilaGermano o episódio com a @dorafigueiredo e descobri que a ""Cesta"" de café da manhã era só 1…",2022-04-12 18:32:36+00:00,3,0,0,0
7238,Coinext,951560594288730112,hoje o ifood vai estragar meu dia,2022-04-12 18:32:20+00:00,0,0,0,0
7239,🤴🏾,1217945829631238145,@dianninecosta O melhor coment é o q fala q no governo do lula as onças pediam ifood KKKKKK,2022-04-12 18:32:02+00:00,0,1,0,0
